# %ECSV 1.0
# ---
# datatype:
# - {name: Buid, datatype: string}
# - {name: 'ROI #', datatype: int64}
# - {name: 'CellID #', datatype: int64}
# - {name: 'Barcode #', datatype: int64}
# - {name: id, datatype: int64}
# - {name: zcentroid, datatype: float32}
# - {name: xcentroid, datatype: float32}
# - {name: ycentroid, datatype: float32}
# - {name: sharpness, datatype: float32}
# - {name: roundness1, datatype: float32}
# - {name: roundness2, datatype: float32}
# - {name: npix, datatype: int64}
# - {name: sky, datatype: float32}
# - {name: peak, datatype: float32}
# - {name: flux, datatype: float32}
# - {name: mag, datatype: float32}
# schema: astropy-2.0
Buid "ROI #" "CellID #" "Barcode #" id zcentroid xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
06b0d2ba-bf7a-4ab4-9baa-90471f0516c3 5 0 27 25 14.935447 12.558868 13.928761 0.52674896 7.87796 0.52674896 256 0.0 997.5802 19951.604 -10.749945
519062dc-0c44-4815-ab3b-34d57db2ba28 5 0 27 26 13.242565 454.74115 13.220871 0.43142858 8.324078 0.43142858 302 0.0 550.3168 11006.336 -10.104107
77d144dc-c996-4ca4-bf45-e4238524a930 5 0 27 27 13.828096 469.1642 37.615124 0.5393519 7.6345906 0.5393519 233 0.0 12993.047 259860.94 -13.536853
20be58a3-b578-420f-ab20-460c656a9bfb 5 0 27 28 15.005979 453.1799 47.933548 0.48809522 7.7740173 0.48809522 246 0.0 502.32022 10046.404 -10.005027
3ca7a5ff-841f-47be-93fe-647b34872582 5 0 27 29 15.351067 320.28494 130.16684 0.546875 7.37463 0.546875 210 0.0 8831.267 176625.34 -13.117633
3561f990-ba30-4617-b884-bf11c0dc0b95 5 0 27 30 14.837927 77.800896 166.17728 0.46969697 8.107156 0.46969697 279 0.0 864.4248 17288.496 -10.594393
cf8df3d0-4202-493b-9eb7-c05b937aba0f 5 0 27 31 13.961956 169.90329 236.88145 0.5185185 7.534998 0.5185185 224 0.0 661.21655 13224.331 -10.303434
2ef3df21-47f8-4ac0-b088-5970acba206e 5 0 27 32 13.542373 435.90305 293.78278 0.4732143 7.3979673 0.4732143 212 0.0 5370.537 107410.74 -12.57762
f2f1dc70-79de-4f0a-88d2-fb91661d6244 5 0 27 33 14.439756 253.27954 394.52896 0.4955357 7.512505 0.4955357 222 0.0 445.51016 8910.203 -9.874719
d52109ee-8e61-4e35-84ab-48c9d351b465 5 0 27 34 15.200693 37.231483 418.50345 0.5164609 7.826334 0.5164609 251 0.0 1016.5631 20331.262 -10.770411
c61dd726-608f-457e-9bc2-63b3f01c489b 5 0 27 35 15.730585 100.62534 41.52729 0.525463 7.568487 0.525463 227 0.0 2696.3547 53927.094 -11.829517
bf1ef1c8-13c8-420f-be75-8131dca07be4 5 0 27 36 15.63732 294.8075 127.09494 0.5671296 7.7634687 0.5671296 245 0.0 1703.5858 34071.715 -11.330985
6da7c2f4-2582-423c-860d-b98d672ad4c9 5 0 27 37 15.377601 189.72385 244.71786 0.41111112 7.908614 0.41111112 259 0.0 762.7722 15255.444 -10.458562
886dfad2-b46f-43ed-87f0-87f1d2c86844 5 0 27 38 15.790699 273.05707 314.64938 0.50416666 7.7316513 0.50416666 242 0.0 525.44855 10508.971 -10.053901
fa71487a-09b8-446a-93e2-71ba4d5c68ae 5 0 27 39 17.150553 432.03162 39.860302 0.4888889 6.317207 0.4888889 132 0.0 201.5545 4031.09 -9.0135565
e9f478b8-8444-41c8-9e49-e0500615a892 5 0 27 40 16.249949 175.48032 41.742004 0.5123457 7.8054914 0.5123457 249 0.0 39661.586 793231.7 -14.7485
a16cf18e-6809-45e3-8cb5-65e44a28cd9c 5 0 27 41 16.264708 135.32716 127.4982 0.53333336 8.486276 0.53333336 320 0.0 1358.0302 27160.602 -11.084848
e2ad5751-dd90-4e1e-be6f-5e8f8e94eb9e 5 0 27 42 17.41836 409.18466 173.9862 0.53125 7.867689 0.53125 255 0.0 428.46393 8569.278 -9.83236
de39e721-4122-4f6f-b780-6d8895b8d48a 5 0 27 43 17.192522 431.88205 40.475197 0.58 6.0508976 0.58 116 0.0 186.6432 3732.8643 -8.930105
5df82fd1-cd28-4900-aaeb-b025b53d5adf 5 0 27 44 17.161879 182.04387 345.63086 0.58518517 7.678032 0.58518517 237 0.0 587.97766 11759.554 -10.175977
